project_id,url,title,category,beneficiary,project_value_raw,project_value,eu_funding_raw,eu_funding,wojewodztwo,powiat,program,dzialanie,fundusz,perspektywa
1736362,https://mapadotacji.gov.pl/projekty/1736362/,Rozwój transportu publicznego w Powiecie Żagańskim poprzez zakup 4 autobusów zeroemisyjnych,"ochrona środowiska, transport",Miejski Zakład Komunikacyjny Sp. z o.o. w Żaganiu,"15 163 600,00 zł",15163600.0,"11 095 317,07 zł",11095317.07,lubuskie,żagański,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1756501,https://mapadotacji.gov.pl/projekty/1756501/,Zwiększenie zdolności produkcyjnych Spółki Młyny Szczepanki poprzez wdrożenie rozwiązań wspierających robotyzację i cyfryzację,rozwój firm,Młyny Szczepanki Sp. z o.o.,"163 068 111,00 zł",163068111.0,"11 060 683,22 zł",11060683.22,kujawsko-pomorskie,grudziądzki,Krajowy Plan Odbudowy i Zwiększania Odporności,1.11. A2.1.1. Inwestycje wspierające robotyzację i cyfryzację w przedsiębiorstwach,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746638,https://mapadotacji.gov.pl/projekty/1746638/,Modernizacja i przebudowa budynku przychodni na rzecz Zakładu Pielęgnacyjno-Opiekuńczego funkcjonującego w Zagłębiowskim Szpitalu Klinicznym,,Zagłębiowski Szpital Kliniczny,"24 949 124,50 zł",24949124.5,"11 053 440,52 zł",11053440.52,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,7.8. D4.1.1. Rozwój opieki długoterminowej poprzez modernizację infrastruktury podmiotów leczniczych na poziomie powiatowym,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746732,https://mapadotacji.gov.pl/projekty/1746732/,Rozwój opieki długoterminowej poprzez modernizację infrastruktury Powiatowego Centrum Medycznego Spółka z o.o. w Braniewie,,Powiatowe Centrum Medyczne Spółka z o. o. w Braniewie,"23 841 351,20 zł",23841351.2,"11 052 350,10 zł",11052350.1,warmińsko-mazurskie,braniewski,Krajowy Plan Odbudowy i Zwiększania Odporności,7.8. D4.1.1. Rozwój opieki długoterminowej poprzez modernizację infrastruktury podmiotów leczniczych na poziomie powiatowym,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746706,https://mapadotacji.gov.pl/projekty/1746706/,Modernizacja i dostosowanie pomieszczeń na potrzeby Zakładu Opiekuńczo-Leczniczego oraz utworzenie Oddziału Geriatrycznego,,Samodzielny Publiczny Zespół Opieki Zdrowotnej w Gostyniu,"26 935 103,89 zł",26935103.89,"11 006 435,76 zł",11006435.76,wielkopolskie,gostyński,Krajowy Plan Odbudowy i Zwiększania Odporności,7.8. D4.1.1. Rozwój opieki długoterminowej poprzez modernizację infrastruktury podmiotów leczniczych na poziomie powiatowym,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670328,https://mapadotacji.gov.pl/projekty/1670328/,"Utworzenie Branżowego Centrum Umiejętności przy Zespole Szkół Naftowo - Gazowniczych im. Ignacego Łukasiewicza w Krośnie w dziedzinie geologia, górnictwo otworowe i sieci gazowe.",,Gmina Miasto Krosno,"11 000 000,00 zł",11000000.0,"11 000 000,00 zł",11000000.0,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670360,https://mapadotacji.gov.pl/projekty/1670360/,Utworzenie i wsparcie funkcjonowania Branżowego Centrum Umiejętności dla branży budowlanej w dziedzinie prace wykończeniowe (BCU-PW),,Gmina Miasta Radomia,"11 000 000,00 zł",11000000.0,"11 000 000,00 zł",11000000.0,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670412,https://mapadotacji.gov.pl/projekty/1670412/,Branżowe Centrum Umiejętności Górniczych w Rybniku,,Miasto Rybnik,"11 000 000,00 zł",11000000.0,"11 000 000,00 zł",11000000.0,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1695261,https://mapadotacji.gov.pl/projekty/1695261/,"Utworzenie i wsparcie funkcjonowania Branżowego Centrum Umiejętności w branży hotelarsko – gastronomiczno – turystycznej, w dziedzinie gastronomia i kelnerstwo, przy Zespole Szkół – Małopolska Szkoła Gościnności w Myślenicach",,Województwo Małopolskie,"11 000 000,00 zł",11000000.0,"11 000 000,00 zł",11000000.0,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1705560,https://mapadotacji.gov.pl/projekty/1705560/,"Utworzenie i funkcjonowanie Branżowego Centrum Umiejętności w dziedzinie poligrafii, introligatorstwa i opakowań w Opolu",,MIASTO OPOLE,"11 000 000,00 zł",11000000.0,"11 000 000,00 zł",11000000.0,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670302,https://mapadotacji.gov.pl/projekty/1670302/,"Utworzenie i wsparcie funkcjonowania Branżowego Centrum Umiejętności realizującego koncepcję centrum doskonałości zawodowej (CoVEs) dla dziedziny górnictwa podziemnego, przeróbki rud metali i surowców mineralnych",,Miedziowe Centrum Kształcenia Kadr spółka z ograniczoną odpowiedzialnością,"10 998 415,54 zł",10998415.54,"10 998 415,54 zł",10998415.54,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670376,https://mapadotacji.gov.pl/projekty/1670376/,Utworzenie i wsparcie funkcjonowania Branżowego Centrum Umiejętności w dziedzinie techniki dentystycznej,,WOJEWÓDZTWO ŁÓDZKIE,"10 967 491,87 zł",10967491.87,"10 967 491,87 zł",10967491.87,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670416,https://mapadotacji.gov.pl/projekty/1670416/,Utworzenie i wsparcie funkcjonowania Branżowego Centrum Umiejętności (BCU) w Zespole Szkół i Placówek Oświatowych Nowoczesnych Technologii Województwa Łódzkiego w Łodzi w dziedzinie realizacji nagrań i nagłośnień,,WOJEWÓDZTWO ŁÓDZKIE,"10 951 565,93 zł",10951565.93,"10 951 565,93 zł",10951565.93,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746670,https://mapadotacji.gov.pl/projekty/1746670/,Utworzenie Centrum Senioralnego w Dzierżążnie poprzez przystosowanie placówki do obsługi pacjentów w podeszłym wieku,,Szpital Specjalistyczny w Kościerzynie Sp. z o.o.,"21 529 688,50 zł",21529688.5,"10 931 245,41 zł",10931245.41,pomorskie,kartuski,Krajowy Plan Odbudowy i Zwiększania Odporności,7.8. D4.1.1. Rozwój opieki długoterminowej poprzez modernizację infrastruktury podmiotów leczniczych na poziomie powiatowym,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1709929,https://mapadotacji.gov.pl/projekty/1709929/,Liderki i liderzy przedszkolnej edukacji cyfrowej,nauka i edukacja,STOWARZYSZENIE ROBISZ TO,"10 924 849,50 zł",10924849.5,"10 924 849,50 zł",10924849.5,dolnośląskie,opolskie,Krajowy Plan Odbudowy i Zwiększania Odporności,5.8. C2.1.3. E-kompetencje,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736366,https://mapadotacji.gov.pl/projekty/1736366/,Zakup zeroemisyjnego taboru autobusowego obsługującego pozamiejskie linie autobusowe,"ochrona środowiska, transport",Gmina Miasta Toruń,"15 744 000,00 zł",15744000.0,"10 880 000,00 zł",10880000.0,kujawsko-pomorskie,m. Toruń,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745724,https://mapadotacji.gov.pl/projekty/1745724/,"Poprawa efektywności energetycznej budynków Szkoły Podstawowej nr 4, I Liceum Ogólnokształcącego oraz Przedszkola Miejskiego nr 6 w Chełmie",,Miasto Chełm,"13 330 397,75 zł",13330397.75,"10 840 451,85 zł",10840451.85,lubelskie,m. Chełm,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1674589,https://mapadotacji.gov.pl/projekty/1674589/,Budowa sieci NGA na terenie województwa świętokrzyskiego w ramach obszaru 5.26.07.00,telekomunikacja i e-usługi,PODKARPACKIE SIECI TELEKOMUNIKACYJNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"22 781 034,34 zł",22781034.34,"10 795 239,46 zł",10795239.46,świętokrzyskie,ostrowiecki,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670336,https://mapadotacji.gov.pl/projekty/1670336/,Utworzenie Branżowego Centrum Umiejętności w dziedzinie Leśnictwo,,Technikum Leśne w Tucholi im. Adama Loreta,"10 786 071,53 zł",10786071.53,"10 786 071,53 zł",10786071.53,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1695247,https://mapadotacji.gov.pl/projekty/1695247/,RAPID – Centrum Badań i Technologii Radiacyjnych. Zwiększenie potencjału badawczego IChTJ poprzez zakup akceleratora liniowego,"badania, rozwój, innowacje",Instytut Chemii i Techniki Jądrowej,"16 915 900,00 zł",16915900.0,"10 721 900,00 zł",10721900.0,mazowieckie,m.st. Warszawa,Krajowy Plan Odbudowy i Zwiększania Odporności,1.18. A2.4.1-1/2. Inwestycje w rozbudowę potencjału badawczego - MNiSW,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736108,https://mapadotacji.gov.pl/projekty/1736108/,Poprawa dostępu do szybkiego internetu obszar 6.30.21.8,telekomunikacja i e-usługi,PBT ZACHÓD SPÓŁKA AKCYJNA,"11 893 500,00 zł",11893500.0,"10 704 150,00 zł",10704150.0,wielkopolskie,poznański,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746542,https://mapadotacji.gov.pl/projekty/1746542/,Wysoko oczyszczony analog GLP-1 nowej generacji o obniżonym ryzyku immunogenności,,Celon Pharma S.A.,"26 602 839,68 zł",26602839.68,"10 693 732,85 zł",10693732.85,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,7.7. D3.1.1. Kompleksowy rozwój badań w zakresie nauk medycznych i nauk o zdrowiu,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1756736,https://mapadotacji.gov.pl/projekty/1756736/,Termomodernizacja budynków edukacyjnych w Gminie Herby,,Gmina Herby,"13 147 871,34 zł",13147871.34,"10 686 326,29 zł",10686326.29,śląskie,lubliniecki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670408,https://mapadotacji.gov.pl/projekty/1670408/,Branżowe Centrum Umiejętności - SPEDYCJA,,POWIAT KRAPKOWICKI,"10 680 933,04 zł",10680933.04,"10 680 933,04 zł",10680933.04,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1756834,https://mapadotacji.gov.pl/projekty/1756834/,"Poprawa efektywności energetycznej budynków użyteczności publicznej: Szkoły Podstawowej w Błaszkach, Szkoły Podstawowej w Gruszczycach, Szkoły Podstawowej w Kwaskowie, Przedszkola Samorządowego w Błaszkach",,Gmina Błaszki,"13 881 308,97 zł",13881308.97,"10 659 004,50 zł",10659004.5,łódzkie,sieradzki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1714908,https://mapadotacji.gov.pl/projekty/1714908/,„Aktywni Obywatele w Cyfrowym Świecie” projekt szkoleń cyfrowych dla obywateli województw Wielkopolskiego i Opolskiego,nauka i edukacja,FUNDACJA PARTYCYPACJI SPOŁECZNEJ,"10 636 451,00 zł",10636451.0,"10 636 451,00 zł",10636451.0,opolskie,wielkopolskie,Krajowy Plan Odbudowy i Zwiększania Odporności,5.8. C2.1.3. E-kompetencje,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736048,https://mapadotacji.gov.pl/projekty/1736048/,Zapewnienie dostępu do bardzo szybkiego internetu na Obszarze Konkursowym 6.04.19.0,telekomunikacja i e-usługi,"ELBONET TUCHOLSKI, SENGER SPÓŁKA JAWNA","11 814 000,00 zł",11814000.0,"10 632 600,00 zł",10632600.0,kujawsko-pomorskie,żniński,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1757379,https://mapadotacji.gov.pl/projekty/1757379/,Liderki i liderzy przedszkolnej edukacji cyfrowej Mazowsze,nauka i edukacja,STOWARZYSZENIE ROBISZ TO,"10 621 360,01 zł",10621360.01,"10 621 360,01 zł",10621360.01,mazowieckie,białobrzeski,Krajowy Plan Odbudowy i Zwiększania Odporności,5.8. C2.1.3. E-kompetencje,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736076,https://mapadotacji.gov.pl/projekty/1736076/,Budowa sieci superszybkiego Internetu na obszarze 6.22.12.1,telekomunikacja i e-usługi,GECKONET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"11 886 500,00 zł",11886500.0,"10 590 871,50 zł",10590871.5,pomorskie,starogardzki,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736380,https://mapadotacji.gov.pl/projekty/1736380/,Zakup autobusów elektrycznych wraz ze stacjami ładowania dla Gminy Wolanów,"ochrona środowiska, transport",Gmina Wolanów,"14 264 705,60 zł",14264705.6,"10 471 248,00 zł",10471248.0,mazowieckie,radomski,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670250,https://mapadotacji.gov.pl/projekty/1670250/,Laboratorium nowoczesnych metod biotechnologicznych hodowli roślin,"badania, rozwój, innowacje",Instytut Włókien Naturalnych i Roślin Zielarskich Państwowy Instytut Badawczy,"12 654 240,00 zł",12654240.0,"10 288 000,00 zł",10288000.0,wielkopolskie,poznański,Krajowy Plan Odbudowy i Zwiększania Odporności,1.19. A2.4.1-2/2. Inwestycje w rozbudowę potencjału badawczego - MRiRW,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735668,https://mapadotacji.gov.pl/projekty/1735668/,Poprawa efektywności energetycznej szkół podstawowych w Kwidzynie,,Miasto Kwidzyn,"12 649 838,91 zł",12649838.91,"10 283 663,08 zł",10283663.08,pomorskie,kwidzyński,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745598,https://mapadotacji.gov.pl/projekty/1745598/,Branżowe Centrum Umiejętności w dziedzinie energetyki w Zespole Szkół nr 4 im. Armii Krajowej w Szczecinie,,GMINA MIASTO SZCZECIN,"10 282 405,92 zł",10282405.92,"10 282 405,92 zł",10282405.92,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1721449,https://mapadotacji.gov.pl/projekty/1721449/,Dywersyfikacja działalności i cyfryzacja Aloxe Gdynia Sp. z o.o.,rozwój firm,ALOXE GDYNIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"45 329 528,71 zł",45329528.71,"10 277 032,61 zł",10277032.61,pomorskie,m. Gdynia,Krajowy Plan Odbudowy i Zwiększania Odporności,1.11. A2.1.1. Inwestycje wspierające robotyzację i cyfryzację w przedsiębiorstwach,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670334,https://mapadotacji.gov.pl/projekty/1670334/,Utworzenie Branżowego Centrum Umiejętności w Pszczelej Woli z zakresu pszczelarswa,,Powiat Lubelski,"10 273 523,42 zł",10273523.42,"10 273 523,42 zł",10273523.42,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670364,https://mapadotacji.gov.pl/projekty/1670364/,Utworzenie i wsparcie funkcjonowania Branżowego Centrum Umiejętności w Łukowie,,Powiat Łukowski,"10 269 644,06 zł",10269644.06,"10 269 644,06 zł",10269644.06,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.21. A3.1.1. Wsparcie rozwoju nowoczesnego szkolenia zawodowego, szkolnictwa wyższego oraz uczenia się przez całe życie",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746500,https://mapadotacji.gov.pl/projekty/1746500/,Poszukiwanie nowych biomarkerów wczesnego wykrywania cukrzycy lub cukrzycowej choroby nerek.,,Instytut Medycyny Doświadczalnej i Klinicznej im. Mirosława Mossakowskiego Polskiej Akademii Nauk,"10 267 530,00 zł",10267530.0,"10 267 530,00 zł",10267530.0,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,7.7. D3.1.1. Kompleksowy rozwój badań w zakresie nauk medycznych i nauk o zdrowiu,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736430,https://mapadotacji.gov.pl/projekty/1736430/,Poprawa mobilności na terenie Powiatu Człuchowskiego poprzez zakup autobusów niskoemisyjnych,"ochrona środowiska, transport",Powiat Człuchowski,"14 022 000,00 zł",14022000.0,"10 260 000,00 zł",10260000.0,pomorskie,chojnicki,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736418,https://mapadotacji.gov.pl/projekty/1736418/,Ograniczenie wykluczenia transportowego poprzez zakup niskoemisyjnego taboru autobusowego z napędem hybrydowym do obsługi istniejących oraz nowoutworzonych przez Powiat Bytowski pozamiejskich linii autobusowych – etap II,"ochrona środowiska, transport",Powiat Bytowski,"14 000 000,00 zł",14000000.0,"10 243 902,43 zł",10243902.43,pomorskie,bytowski,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
